PostId,PostTypeId,CreationDate,UserId,Tags,Comments,ParentId,Acceptance,Upvotes,Downvotes,UserDate,LastAccess,Reputation,Badges,ViewCount,SourceId
2329,1,2015-04-20T19:39:33.970,11077,<support><tags>,,,0.0,1.0,0.0,2015-01-07T22:17:44.000,2016-04-19T09:00:50.883,1435,10.0,39,anime.meta.stackexchange
2332,1,2015-04-27T20:02:39.463,1530,<discussion><tags>,6.0,,0.0,6.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,76,anime.meta.stackexchange
2337,1,2015-04-29T22:55:36.260,7864,<discussion><tags><asking-questions>,,,0.0,6.0,0.0,2014-08-05T01:19:38.000,2019-01-03T18:30:48.130,355,10.0,81,anime.meta.stackexchange
2338,1,2015-04-30T07:23:19.497,2604,<feature-request><tags><tag-synonyms>,9.0,,0.0,1.0,0.0,2013-10-24T16:31:43.000,2020-12-27T06:49:01.050,14625,25.0,66,anime.meta.stackexchange
2342,1,2015-05-01T15:39:44.610,1908,<discussion><bounties-for-tags>,7.0,,0.0,10.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,308,anime.meta.stackexchange
2343,1,2015-05-02T15:09:44.953,1398,<bug><status-completed><tags><tag-synonyms>,4.0,,0.0,7.0,0.0,2013-01-31T09:48:26.000,2020-11-20T09:20:35.173,13642,31.0,127,anime.meta.stackexchange
2344,1,2015-05-03T02:13:07.797,7579,<discussion>,,,0.0,13.0,0.0,2014-07-13T03:45:23.000,2021-10-28T02:30:54.953,12544,34.0,193,anime.meta.stackexchange
2348,1,2015-05-06T23:14:44.110,63,<discussion><chat>,,,0.0,13.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,384,anime.meta.stackexchange
2349,5,2015-05-07T09:08:51.247,-1,,,,,,,2012-12-11T18:19:06.000,2012-12-11T18:19:14.610,1,,0,anime.meta.stackexchange
2350,4,2015-05-07T09:08:51.247,10647,,,,0.0,0.0,0.0,2014-12-15T08:23:57.000,2021-01-19T20:25:28.420,522,17.0,0,anime.meta.stackexchange
2356,1,2015-05-09T04:58:12.207,24,<support><chat><chat-bots>,,,0.0,13.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,792,anime.meta.stackexchange
2359,1,2015-05-10T11:29:31.020,63,<discussion><allowed-topics><identification-questions>,16.0,,0.0,15.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,267,anime.meta.stackexchange
2365,1,2015-05-12T14:58:29.430,6166,<discussion>,7.0,,0.0,9.0,0.0,2014-06-08T22:05:05.000,2015-11-30T20:11:59.300,13848,23.0,156,anime.meta.stackexchange
2368,1,2015-05-17T06:04:05.147,99,<discussion><status-completed><vote-to-reopen><specific-question>,1.0,,0.0,3.0,0.0,2012-12-12T01:12:03.000,2017-11-22T06:07:07.107,15325,24.0,52,anime.meta.stackexchange
2369,1,2015-05-19T07:09:09.470,6345,<discussion><identification-questions>,1.0,,0.0,2.0,0.0,2014-06-23T10:11:38.000,2019-07-05T05:03:44.923,4401,21.0,40,anime.meta.stackexchange
2373,1,2015-05-22T10:15:57.033,1530,<discussion><allowed-topics>,,,0.0,6.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,213,anime.meta.stackexchange
2376,1,2015-05-22T10:45:40.073,10647,<support><status-completed><tags><tag-synonyms><meta>,,,0.0,1.0,0.0,2014-12-15T08:23:57.000,2021-01-19T20:25:28.420,522,17.0,21,anime.meta.stackexchange
2378,1,2015-05-22T12:17:58.920,27,<discussion><meta>,3.0,,0.0,14.0,1.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,106,anime.meta.stackexchange
2381,1,2015-05-23T11:01:33.417,6166,<discussion>,1.0,,0.0,1.0,0.0,2014-06-08T22:05:05.000,2015-11-30T20:11:59.300,13848,23.0,22,anime.meta.stackexchange
2382,1,2015-05-23T11:49:14.403,6166,<discussion><tags><lumping-and-splitting>,1.0,,0.0,4.0,0.0,2014-06-08T22:05:05.000,2015-11-30T20:11:59.300,13848,23.0,50,anime.meta.stackexchange
2383,1,2015-05-24T06:16:25.757,99,<discussion>,5.0,,0.0,4.0,0.0,2012-12-12T01:12:03.000,2017-11-22T06:07:07.107,15325,24.0,65,anime.meta.stackexchange
2385,1,2015-05-24T13:24:21.947,4484,<discussion><allowed-topics>,13.0,,0.0,8.0,0.0,2014-04-13T13:31:46.000,2023-02-06T07:56:48.650,1987,17.0,134,anime.meta.stackexchange
2386,1,2015-05-25T00:41:59.910,2604,<discussion><identification-questions>,4.0,,0.0,7.0,0.0,2013-10-24T16:31:43.000,2020-12-27T06:49:01.050,14625,25.0,91,anime.meta.stackexchange
2389,1,2015-05-25T05:52:43.370,1398,<discussion><identification-questions><exact-duplicates>,4.0,,0.0,10.0,0.0,2013-01-31T09:48:26.000,2020-11-20T09:20:35.173,13642,31.0,85,anime.meta.stackexchange
2391,1,2015-05-25T10:41:06.847,6166,<discussion>,6.0,,0.0,3.0,0.0,2014-06-08T22:05:05.000,2015-11-30T20:11:59.300,13848,23.0,59,anime.meta.stackexchange
2392,1,2015-05-25T12:32:05.717,63,<discussion>,2.0,,0.0,18.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,572,anime.meta.stackexchange
2394,1,2015-05-25T13:07:58.773,63,<discussion><community-events>,6.0,,0.0,8.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,72,anime.meta.stackexchange
2401,1,2015-05-28T13:35:35.150,13056,<discussion>,14.0,,0.0,5.0,1.0,2015-03-04T16:23:30.000,2019-05-14T12:05:11.353,823,6.0,131,anime.meta.stackexchange
2402,1,2015-05-28T20:19:41.873,6166,<discussion>,2.0,,0.0,3.0,0.0,2014-06-08T22:05:05.000,2015-11-30T20:11:59.300,13848,23.0,55,anime.meta.stackexchange
2403,1,2015-05-29T14:38:23.887,6166,<discussion>,5.0,,0.0,10.0,0.0,2014-06-08T22:05:05.000,2015-11-30T20:11:59.300,13848,23.0,78,anime.meta.stackexchange
2405,1,2015-05-30T06:09:52.700,14575,<discussion><allowed-topics><questions><asking-questions>,2.0,,0.0,17.0,0.0,2015-05-20T17:30:05.000,2015-08-24T20:26:05.610,258,7.0,410,anime.meta.stackexchange
2411,1,2015-06-02T05:22:24.553,1398,<discussion><external-links>,,,0.0,6.0,0.0,2013-01-31T09:48:26.000,2020-11-20T09:20:35.173,13642,31.0,82,anime.meta.stackexchange
2412,1,2015-06-02T05:46:54.363,1398,<discussion><status-completed><tags><tag-synonyms>,1.0,,0.0,4.0,0.0,2013-01-31T09:48:26.000,2020-11-20T09:20:35.173,13642,31.0,54,anime.meta.stackexchange
2414,1,2015-06-04T20:46:51.143,6166,<discussion>,3.0,,0.0,2.0,0.0,2014-06-08T22:05:05.000,2015-11-30T20:11:59.300,13848,23.0,84,anime.meta.stackexchange
2421,1,2015-06-06T09:16:02.723,1530,<discussion><close-reasons><off-topic>,3.0,,0.0,6.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,108,anime.meta.stackexchange
2424,1,2015-06-09T12:18:14.370,191,<feature-request><status-declined><chat>,2.0,,0.0,10.0,0.0,2012-12-17T05:30:06.000,2020-12-01T13:47:20.400,9537,62.0,72,anime.meta.stackexchange
2425,1,2015-06-11T05:34:17.703,63,<discussion><events>,4.0,,0.0,22.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,504,anime.meta.stackexchange
2427,1,2015-06-11T06:11:54.513,8134,<discussion><tags>,5.0,,0.0,9.0,0.0,2014-08-26T04:27:41.000,2015-10-06T03:15:17.507,10892,16.0,224,anime.meta.stackexchange
2436,1,2015-06-12T19:26:26.710,14229,<discussion>,,,0.0,2.0,0.0,2015-05-01T14:39:38.000,2022-10-25T00:56:09.000,981,9.0,43,anime.meta.stackexchange
2440,1,2015-06-15T17:10:53.740,1398,<discussion><specific-question>,,,0.0,2.0,0.0,2013-01-31T09:48:26.000,2020-11-20T09:20:35.173,13642,31.0,40,anime.meta.stackexchange
2441,1,2015-06-15T20:59:36.613,14229,<discussion>,5.0,,0.0,5.0,0.0,2015-05-01T14:39:38.000,2022-10-25T00:56:09.000,981,9.0,154,anime.meta.stackexchange
2443,1,2015-06-19T01:08:27.107,13126,<discussion>,1.0,,0.0,2.0,1.0,2015-03-08T17:47:33.000,2023-06-06T10:51:36.160,590,5.0,66,anime.meta.stackexchange
2446,1,2015-06-24T19:28:45.027,1908,<discussion><tags><tag-synonyms>,2.0,,0.0,10.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,167,anime.meta.stackexchange
2448,1,2015-07-02T09:38:04.927,10654,<discussion><tags>,,,0.0,5.0,0.0,2014-12-15T14:42:26.000,2023-07-13T10:41:47.370,3929,31.0,83,anime.meta.stackexchange
2451,1,2015-07-04T08:20:57.810,63,<discussion><community-events>,1.0,,0.0,13.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,160,anime.meta.stackexchange
2455,1,2015-07-08T06:40:54.490,1398,<discussion><tags><tags-by-season>,2.0,,0.0,10.0,0.0,2013-01-31T09:48:26.000,2020-11-20T09:20:35.173,13642,31.0,201,anime.meta.stackexchange
2457,1,2015-07-12T21:45:51.493,1908,<discussion><status-completed>,4.0,,0.0,13.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,178,anime.meta.stackexchange
2459,5,2015-07-14T05:53:28.713,1908,,,,,,,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,0,anime.meta.stackexchange
2460,4,2015-07-14T05:53:28.713,1908,,,,,,,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,0,anime.meta.stackexchange
2461,1,2015-07-15T21:35:46.620,63,<discussion><tags><allowed-topics>,3.0,,0.0,13.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,233,anime.meta.stackexchange
2463,1,2015-07-18T06:37:34.337,,<discussion><identification-questions>,3.0,,0.0,9.0,0.0,,,,,120,anime.meta.stackexchange
2467,1,2015-07-21T23:44:55.800,49,<discussion><identification-questions>,,,0.0,14.0,0.0,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,426,anime.meta.stackexchange
2469,1,2015-07-22T07:01:37.890,27,<feature-request><identification-questions>,13.0,,0.0,9.0,0.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,170,anime.meta.stackexchange
2472,1,2015-07-24T03:19:33.523,63,<discussion><identification-questions><guidelines>,,,0.0,15.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,200,anime.meta.stackexchange
2474,1,2015-07-24T12:38:17.230,10654,<discussion>,,,0.0,27.0,3.0,2014-12-15T14:42:26.000,2023-07-13T10:41:47.370,3929,31.0,2651,anime.meta.stackexchange
2483,1,2015-07-26T02:53:52.427,102,<discussion>,10.0,,0.0,2.0,0.0,2012-12-12T01:57:30.000,2023-12-12T16:49:45.157,6860,35.0,121,anime.meta.stackexchange
2485,1,2015-07-27T01:16:44.830,1398,<discussion><specific-question>,7.0,,0.0,4.0,0.0,2013-01-31T09:48:26.000,2020-11-20T09:20:35.173,13642,31.0,76,anime.meta.stackexchange
2488,1,2015-07-28T19:03:04.740,,<discussion><support><identification-questions>,9.0,,0.0,5.0,0.0,,,,,253,anime.meta.stackexchange
2490,1,2015-07-30T06:07:35.407,63,<discussion><identification-questions><new-users>,,,0.0,21.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,249,anime.meta.stackexchange
2497,1,2015-08-03T13:14:56.473,10654,<discussion>,,,0.0,1.0,0.0,2014-12-15T14:42:26.000,2023-07-13T10:41:47.370,3929,31.0,45,anime.meta.stackexchange
2499,1,2015-08-05T09:34:38.237,49,<discussion><tags>,2.0,,0.0,4.0,0.0,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,102,anime.meta.stackexchange
2501,1,2015-08-05T17:16:05.903,10654,<discussion><events>,8.0,,0.0,24.0,1.0,2014-12-15T14:42:26.000,2023-07-13T10:41:47.370,3929,31.0,407,anime.meta.stackexchange
2504,1,2015-08-09T16:38:56.913,1530,<discussion><feature-request><status-completed><identification-questions>,4.0,,0.0,12.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,191,anime.meta.stackexchange
2507,1,2015-08-10T20:00:00.670,-1,<discussion><moderators><election>,,,0.0,5.0,0.0,2012-12-11T18:19:06.000,2012-12-11T18:19:14.610,1,,70,anime.meta.stackexchange
2508,1,2015-08-10T20:00:29.400,70,<discussion><election>,,,0.0,16.0,0.0,2012-12-11T21:54:34.000,2019-06-10T00:34:59.130,101,21.0,342,anime.meta.stackexchange
2527,1,2015-08-13T20:08:37.797,7579,<discussion><allowed-topics>,4.0,,0.0,8.0,0.0,2014-07-13T03:45:23.000,2021-10-28T02:30:54.953,12544,34.0,181,anime.meta.stackexchange
2531,1,2015-08-14T17:30:37.690,1908,<discussion><flagging>,2.0,,0.0,8.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,70,anime.meta.stackexchange
2535,1,2015-08-16T18:57:29.603,7579,<support><faq><allowed-topics>,,,0.0,8.0,0.0,2014-07-13T03:45:23.000,2021-10-28T02:30:54.953,12544,34.0,248,anime.meta.stackexchange
2537,1,2015-08-17T20:00:14.307,70,<discussion><election>,,,0.0,10.0,0.0,2012-12-11T21:54:34.000,2019-06-10T00:34:59.130,101,21.0,292,anime.meta.stackexchange
2538,1,2015-08-17T20:33:25.390,1908,<discussion>,8.0,,0.0,5.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,83,anime.meta.stackexchange
2545,1,2015-08-18T17:20:38.643,1458,<discussion>,2.0,,0.0,4.0,0.0,2013-02-12T15:16:56.000,2024-07-30T05:41:41.713,22240,43.0,109,anime.meta.stackexchange
2547,1,2015-08-18T18:17:17.687,,<discussion>,6.0,,0.0,8.0,1.0,,,,,210,anime.meta.stackexchange
2556,1,2015-08-21T18:33:36.587,1908,<discussion><allowed-topics><identification-questions>,6.0,,0.0,2.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,169,anime.meta.stackexchange
2560,1,2015-08-21T23:50:10.557,13504,<discussion>,5.0,,0.0,9.0,0.0,2015-03-30T05:21:20.000,2019-05-28T05:00:50.517,977,6.0,79,anime.meta.stackexchange
2564,1,2015-08-23T19:50:21.080,63,<discussion><site-evaluation><policies>,4.0,,0.0,21.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,348,anime.meta.stackexchange
2565,1,2015-08-24T08:05:00.023,1530,<discussion><identification-questions>,6.0,,0.0,5.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,69,anime.meta.stackexchange
2566,1,2015-08-25T06:36:49.947,1398,<discussion>,2.0,,0.0,4.0,0.0,2013-01-31T09:48:26.000,2020-11-20T09:20:35.173,13642,31.0,79,anime.meta.stackexchange
2568,1,2015-08-25T20:37:55.740,1962,<discussion><election>,1.0,,0.0,23.0,0.0,2013-06-28T19:46:43.000,2020-01-17T22:34:58.293,101,8.0,191,anime.meta.stackexchange
2569,1,2015-08-25T22:11:24.927,191,<discussion>,,,0.0,7.0,0.0,2012-12-17T05:30:06.000,2020-12-01T13:47:20.400,9537,62.0,159,anime.meta.stackexchange
2578,1,2015-08-26T13:10:58.253,191,<feature-request>,3.0,,0.0,7.0,0.0,2012-12-17T05:30:06.000,2020-12-01T13:47:20.400,9537,62.0,36,anime.meta.stackexchange
2581,1,2015-08-26T22:22:51.247,1458,<discussion><community-events><events>,7.0,,0.0,17.0,0.0,2013-02-12T15:16:56.000,2024-07-30T05:41:41.713,22240,43.0,418,anime.meta.stackexchange
2584,1,2015-08-28T23:13:56.330,191,<discussion><tags>,1.0,,0.0,10.0,0.0,2012-12-17T05:30:06.000,2020-12-01T13:47:20.400,9537,62.0,128,anime.meta.stackexchange
2592,1,2015-09-03T19:41:12.380,1530,<discussion><community-events>,6.0,,0.0,12.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,247,anime.meta.stackexchange
2593,1,2015-09-05T02:13:35.423,1908,<discussion><election>,1.0,,0.0,10.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,67,anime.meta.stackexchange
2594,1,2015-09-10T12:25:17.580,70,<discussion>,,,0.0,34.0,0.0,2012-12-11T21:54:34.000,2019-06-10T00:34:59.130,101,21.0,391,anime.meta.stackexchange
2595,1,2015-09-10T12:29:13.307,70,<discussion><community-ads>,1.0,,0.0,10.0,0.0,2012-12-11T21:54:34.000,2019-06-10T00:34:59.130,101,21.0,200,anime.meta.stackexchange
2601,1,2015-09-13T10:07:28.360,191,<discussion>,2.0,,0.0,4.0,0.0,2012-12-17T05:30:06.000,2020-12-01T13:47:20.400,9537,62.0,92,anime.meta.stackexchange
2609,1,2015-09-15T04:38:14.087,1908,<discussion><tags>,1.0,,0.0,1.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,236,anime.meta.stackexchange
2611,1,2015-09-16T19:59:54.530,293,<discussion><bounties-for-tags>,3.0,,0.0,5.0,0.0,2012-12-31T04:26:02.000,2020-10-20T19:09:31.923,5654,17.0,61,anime.meta.stackexchange
2612,1,2015-09-21T19:09:29.187,1530,<discussion><events>,1.0,,0.0,7.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,474,anime.meta.stackexchange
2616,1,2015-09-27T03:16:05.153,17758,<discussion>,,,0.0,1.0,0.0,2015-09-05T06:30:08.000,2023-05-05T21:20:24.547,8609,25.0,44,anime.meta.stackexchange
2617,1,2015-09-27T03:31:25.487,63,<discussion><community-events><tomato>,,,0.0,14.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,258,anime.meta.stackexchange
2619,1,2015-09-27T06:21:10.767,63,<discussion><community-events>,2.0,,0.0,6.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,111,anime.meta.stackexchange
2620,1,2015-09-27T07:58:50.447,63,<bug><design>,1.0,,0.0,5.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,32,anime.meta.stackexchange
2621,1,2015-09-27T21:36:56.627,6166,<discussion>,2.0,,0.0,7.0,0.0,2014-06-08T22:05:05.000,2015-11-30T20:11:59.300,13848,23.0,52,anime.meta.stackexchange
2622,1,2015-09-29T20:36:41.180,1398,<discussion><close-reasons><closed-questions>,,,0.0,2.0,0.0,2013-01-31T09:48:26.000,2020-11-20T09:20:35.173,13642,31.0,67,anime.meta.stackexchange
2624,5,2015-09-30T07:45:00.280,1530,,,,,,,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
2625,4,2015-09-30T07:45:00.280,1530,,,,,,,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
2626,1,2015-10-01T08:05:46.653,1530,<discussion><events>,,,0.0,5.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,147,anime.meta.stackexchange
2634,1,2015-10-03T05:48:07.847,1908,<discussion><tags><tags-by-season>,,,0.0,8.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,115,anime.meta.stackexchange
2640,1,2015-10-07T04:03:31.443,1587,<discussion><tags>,,,0.0,1.0,0.0,2013-03-21T00:57:11.000,2024-08-01T00:58:28.100,40141,50.0,43,anime.meta.stackexchange
2642,1,2015-10-08T04:42:54.397,6481,<discussion><closed-questions><accepted-answer>,1.0,,0.0,2.0,1.0,2014-07-04T10:22:04.000,2017-10-05T18:26:10.983,1752,15.0,46,anime.meta.stackexchange
2644,1,2015-10-10T12:34:29.523,1530,<discussion>,,,0.0,3.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,109,anime.meta.stackexchange
2650,1,2015-10-12T18:08:50.770,63,<discussion><events><tomato>,,,0.0,8.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,91,anime.meta.stackexchange
2651,1,2015-10-13T12:41:07.167,1398,<discussion>,7.0,,0.0,13.0,0.0,2013-01-31T09:48:26.000,2020-11-20T09:20:35.173,13642,31.0,133,anime.meta.stackexchange
2652,1,2015-10-13T13:59:16.577,34,<discussion>,3.0,,0.0,7.0,0.0,2012-12-11T20:51:13.000,2016-11-13T10:36:36.430,2607,17.0,132,anime.meta.stackexchange
2653,1,2015-10-14T23:50:39.407,63,<feature-request><user-interface>,2.0,,0.0,14.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,63,anime.meta.stackexchange
2654,1,2015-10-15T17:52:17.740,4484,<discussion><spoilers><title-wording>,,,0.0,4.0,0.0,2014-04-13T13:31:46.000,2023-02-06T07:56:48.650,1987,17.0,207,anime.meta.stackexchange
2657,1,2015-10-22T19:10:57.057,1458,<discussion>,1.0,,0.0,4.0,0.0,2013-02-12T15:16:56.000,2024-07-30T05:41:41.713,22240,43.0,59,anime.meta.stackexchange
2659,1,2015-10-26T12:32:46.563,1530,<discussion><policies>,4.0,,0.0,10.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,486,anime.meta.stackexchange
2661,1,2015-10-27T01:52:33.453,63,<discussion><identification-questions><guidelines>,,,0.0,13.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,276,anime.meta.stackexchange
2665,1,2015-10-30T00:36:44.490,1530,<discussion><events><tomato>,1.0,,0.0,6.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,135,anime.meta.stackexchange
2666,1,2015-11-04T00:18:24.793,63,<discussion><community-events>,3.0,,0.0,11.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,147,anime.meta.stackexchange
2667,1,2015-11-06T19:56:26.057,11469,<discussion><review>,2.0,,0.0,8.0,0.0,2015-01-30T11:13:44.000,2024-01-30T17:53:37.593,2450,18.0,179,anime.meta.stackexchange
2670,1,2015-11-09T05:34:30.113,1587,<discussion><copyright>,,,0.0,7.0,0.0,2013-03-21T00:57:11.000,2024-08-01T00:58:28.100,40141,50.0,119,anime.meta.stackexchange
2673,1,2015-11-16T07:41:10.203,1527,<discussion><tags><lumping-and-splitting>,10.0,,0.0,8.0,0.0,2013-03-04T12:40:29.000,2023-11-29T21:25:08.103,2787,19.0,186,anime.meta.stackexchange
2674,1,2015-11-16T11:15:42.193,19115,<discussion><allowed-topics>,1.0,,0.0,5.0,0.0,2015-11-16T10:23:52.000,2016-03-23T04:29:24.037,103,4.0,131,anime.meta.stackexchange
2676,1,2015-11-20T18:33:52.797,63,<discussion><community-events>,,,0.0,4.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,65,anime.meta.stackexchange
2677,1,2015-11-23T11:50:08.273,6481,<discussion><identification-questions><exact-duplicates>,4.0,,0.0,4.0,0.0,2014-07-04T10:22:04.000,2017-10-05T18:26:10.983,1752,15.0,86,anime.meta.stackexchange
2678,1,2015-11-28T03:26:57.787,18008,<feature-request><status-declined><spoilers>,7.0,,0.0,1.0,1.0,2015-09-18T19:15:03.000,2018-02-18T00:29:12.700,449,2.0,48,anime.meta.stackexchange
2679,1,2015-11-28T16:14:11.337,6166,<discussion>,,,0.0,5.0,0.0,2014-06-08T22:05:05.000,2015-11-30T20:11:59.300,13848,23.0,75,anime.meta.stackexchange
2681,1,2015-11-30T07:53:44.203,6481,<feature-request><tags><close-reasons>,1.0,,0.0,1.0,1.0,2014-07-04T10:22:04.000,2017-10-05T18:26:10.983,1752,15.0,34,anime.meta.stackexchange
2682,1,2015-11-30T22:13:43.917,1587,<support><community-events><events>,,,0.0,6.0,0.0,2013-03-21T00:57:11.000,2024-08-01T00:58:28.100,40141,50.0,187,anime.meta.stackexchange
2686,1,2015-12-05T13:07:20.350,1530,<discussion><community-events><tomato>,3.0,,0.0,16.0,1.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,538,anime.meta.stackexchange
2689,1,2015-12-08T21:50:43.003,1587,<discussion><questions>,2.0,,,,,2013-03-21T00:57:11.000,2024-08-01T00:58:28.100,40141,50.0,52,anime.meta.stackexchange
2690,1,2015-12-10T12:56:28.923,1530,<discussion><lumping-and-splitting><policies>,,,0.0,11.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,300,anime.meta.stackexchange
2695,1,2015-12-16T09:41:39.670,19036,<support><feature-request><status-completed>,7.0,,0.0,4.0,0.0,2015-11-11T10:59:55.000,2016-01-14T17:24:06.917,402,5.0,79,anime.meta.stackexchange
2697,1,2015-12-16T16:31:01.823,19149,<discussion><feature-request><status-declined>,2.0,,0.0,2.0,3.0,2015-11-18T09:47:52.000,2016-03-30T07:50:14.360,1314,12.0,93,anime.meta.stackexchange
2702,1,2015-12-22T14:31:28.700,1908,<discussion><tags>,,,0.0,9.0,2.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,99,anime.meta.stackexchange
2705,1,2015-12-28T14:53:17.957,11469,<discussion><allowed-topics><identification-questions>,7.0,,0.0,9.0,1.0,2015-01-30T11:13:44.000,2024-01-30T17:53:37.593,2450,18.0,196,anime.meta.stackexchange
2709,1,2016-01-08T12:00:19.090,1398,<feature-request><tags>,5.0,,0.0,3.0,0.0,2013-01-31T09:48:26.000,2020-11-20T09:20:35.173,13642,31.0,66,anime.meta.stackexchange
2711,1,2016-01-10T21:22:24.183,1908,<discussion><tags><tags-by-season>,,,0.0,8.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,147,anime.meta.stackexchange
2713,1,2016-01-12T14:38:50.413,3774,<discussion><identification-questions>,2.0,,0.0,1.0,1.0,2014-02-17T15:54:11.000,2016-01-13T12:29:14.927,101,2.0,88,anime.meta.stackexchange
2717,1,2016-01-15T03:38:17.787,70,<discussion><community-ads>,2.0,,0.0,11.0,0.0,2012-12-11T21:54:34.000,2019-06-10T00:34:59.130,101,21.0,251,anime.meta.stackexchange
